epoch,loss
1,3.9413492679595943
2,2.975351333618164
3,2.493277072906494
4,2.8284389972686768
5,3.0403642654418945
6,3.028820514678955
7,2.906296730041504
8,2.830185651779175
9,2.8624870777130127
10,2.8800954818725586
11,2.867689847946167
12,2.839704990386963
13,2.7991209030151367
14,2.748576164245605
15,2.6904642581939697
16,2.627030849456787
17,2.5604565143585205
18,2.4929420948028564
19,2.4267945289611816
20,2.3645081520080566
