stu_id,epoch,loss,accuracy
3,8,2.5591042041778564,0.6111111044883728
3,9,2.537358045578003,0.5
3,10,2.4869651794433594,0.5555555820465088
3,11,2.473095417022705,0.5555555820465088
3,12,2.4463753700256348,0.5555555820465088
3,13,2.410315752029419,0.5555555820465088
3,14,2.3682942390441895,0.5
3,15,2.323789596557617,0.6111111044883728
3,16,2.280717372894287,0.6111111044883728
3,17,2.243833303451538,0.7777777910232544
3,18,2.218618154525757,0.8333333134651184
3,19,2.2087135314941406,0.9444444179534912
3,20,2.211660385131836,0.6111111044883728
4,1,3.3236324787139893,0.47058823704719543
4,2,2.916956901550293,0.3529411852359772
4,3,2.4501471519470215,0.5882353186607361
4,4,2.515531301498413,0.7058823704719543
4,5,2.6374685764312744,0.7058823704719543
4,6,2.5673038959503174,0.6470588445663452
4,7,2.3753490447998047,0.7647058963775635
4,8,2.2654943466186523,0.5882353186607361
4,9,2.4073073863983154,0.529411792755127
4,10,2.5257441997528076,0.4117647111415863
4,11,2.521414041519165,0.4117647111415863
4,12,2.5000109672546387,0.3529411852359772
4,13,2.4654037952423096,0.3529411852359772
4,14,2.4210774898529053,0.3529411852359772
4,15,2.3703482151031494,0.4117647111415863
4,16,2.316601276397705,0.529411792755127
4,17,2.263533592224121,0.5882353186607361
4,18,2.21531081199646,0.6470588445663452
4,19,2.1762776374816895,0.8235294222831726
4,20,2.1497976779937744,0.8235294222831726
5,1,3.167088270187378,0.4444444477558136
5,2,2.8901350498199463,0.6666666865348816
5,3,2.5292840003967285,0.6666666865348816
5,4,2.640266180038452,0.5
5,5,2.8864457607269287,0.4444444477558136
5,6,2.8318874835968018,0.3333333432674408
5,7,2.642416477203369,0.6111111044883728
5,8,2.531858444213867,0.5555555820465088
5,9,2.4929330348968506,0.6111111044883728
5,10,2.4244906902313232,0.6666666865348816
5,11,2.4112372398376465,0.6666666865348816
5,12,2.388327121734619,0.6666666865348816
5,13,2.3585448265075684,0.6666666865348816
5,14,2.324544906616211,0.6666666865348816
5,15,2.289027690887451,0.7777777910232544
5,16,2.254955530166626,0.7777777910232544
5,17,2.2257392406463623,0.8333333134651184
5,18,2.205024242401123,0.9444444179534912
5,19,2.1954548358917236,0.9444444179534912
5,20,2.19710636138916,0.7222222089767456
6,1,3.0804343223571777,0.7058823704719543
6,2,2.8875131607055664,0.47058823704719543
6,3,2.7048819065093994,0.3529411852359772
6,4,2.6594064235687256,0.529411792755127
6,5,2.6311802864074707,0.5882353186607361
6,6,2.5084686279296875,0.7647058963775635
6,7,2.3682847023010254,0.7058823704719543
6,8,2.320380449295044,0.8235294222831726
6,9,2.382324695587158,0.529411792755127
6,10,2.446528911590576,0.4117647111415863
6,11,2.4409596920013428,0.4117647111415863
6,12,2.4203317165374756,0.4117647111415863
6,13,2.387993335723877,0.4117647111415863
6,14,2.347212791442871,0.47058823704719543
6,15,2.301562786102295,0.5882353186607361
6,16,2.255837917327881,0.5882353186607361
6,17,2.217323064804077,0.7058823704719543
6,18,2.191646099090576,0.6470588445663452
6,19,2.1749536991119385,0.5882353186607361
6,20,2.1623876094818115,0.7058823704719543
7,1,3.225950241088867,0.6666666865348816
7,2,3.0698413848876953,0.3888888955116272
7,3,2.7496938705444336,0.3333333432674408
7,4,2.63195538520813,0.5
7,5,2.7149784564971924,0.7222222089767456
7,6,2.7195582389831543,0.6666666865348816
7,7,2.6429498195648193,0.7777777910232544
7,8,2.5741472244262695,0.5555555820465088
7,9,2.5524134635925293,0.5
7,10,2.5057218074798584,0.3888888955116272
7,11,2.490032196044922,0.3888888955116272
7,12,2.4597396850585938,0.3888888955116272
7,13,2.4185051918029785,0.4444444477558136
7,14,2.3700482845306396,0.4444444477558136
7,15,2.3183679580688477,0.5555555820465088
7,16,2.268197774887085,0.6666666865348816
7,17,2.225667953491211,0.7777777910232544
7,18,2.197896957397461,0.8888888955116272
7,19,2.1879048347473145,0.8888888955116272
7,20,2.1909523010253906,0.7222222089767456
8,1,3.469567060470581,0.47058823704719543
8,2,2.7448172569274902,0.4117647111415863
8,3,2.5650880336761475,0.529411792755127
8,4,2.6337482929229736,0.7058823704719543
8,5,2.6421542167663574,0.6470588445663452
8,6,2.485276222229004,0.6470588445663452
8,7,2.3385045528411865,0.6470588445663452
8,8,2.356545925140381,0.7058823704719543
8,9,2.484653949737549,0.529411792755127
8,10,2.5432512760162354,0.47058823704719543
8,11,2.533177137374878,0.47058823704719543
8,12,2.507221221923828,0.47058823704719543
8,13,2.46891713142395,0.4117647111415863
8,14,2.421455144882202,0.4117647111415863
8,15,2.367884635925293,0.4117647111415863
8,16,2.3114099502563477,0.47058823704719543
8,17,2.255885124206543,0.5882353186607361
8,18,2.206618070602417,0.7058823704719543
8,19,2.1704204082489014,0.8235294222831726
8,20,2.151151180267334,0.7058823704719543
9,1,3.3442280292510986,0.47058823704719543
9,2,2.609588384628296,0.529411792755127
9,3,2.512787103652954,0.5882353186607361
9,4,2.671020030975342,0.529411792755127
9,5,2.739905595779419,0.529411792755127
9,6,2.6811282634735107,0.529411792755127
9,7,2.5124855041503906,0.4117647111415863
9,8,2.3525197505950928,0.5882353186607361
9,9,2.3421502113342285,0.7058823704719543
9,10,2.38315749168396,0.529411792755127
9,11,2.380662441253662,0.529411792755127
9,12,2.365617036819458,0.529411792755127
9,13,2.3408079147338867,0.529411792755127
9,14,2.3089869022369385,0.529411792755127
9,15,2.272963047027588,0.5882353186607361
9,16,2.2357282638549805,0.6470588445663452
9,17,2.2004756927490234,0.7647058963775635
9,18,2.1702187061309814,0.8823529481887817
9,19,2.1470084190368652,0.8823529481887817
9,20,2.1316423416137695,0.8823529481887817
10,1,3.1166555881500244,0.5882353186607361
10,2,2.8750979900360107,0.47058823704719543
10,3,2.5801053047180176,0.4117647111415863
10,4,2.6768839359283447,0.5882353186607361
10,5,2.710430145263672,0.5882353186607361
10,6,2.5576202869415283,0.6470588445663452
10,7,2.360590696334839,0.5882353186607361
10,8,2.3333311080932617,0.5882353186607361
10,9,2.4760913848876953,0.47058823704719543
10,10,2.5336599349975586,0.47058823704719543
10,11,2.523139715194702,0.47058823704719543
10,12,2.496401309967041,0.4117647111415863
10,13,2.4572360515594482,0.4117647111415863
10,14,2.4090278148651123,0.4117647111415863
10,15,2.354990005493164,0.4117647111415863
10,16,2.298464775085449,0.529411792755127
10,17,2.2433934211730957,0.5882353186607361
10,18,2.195115089416504,0.7058823704719543
10,19,2.16043758392334,0.8235294222831726
10,20,2.1425464153289795,0.8235294222831726
11,1,4.534655570983887,0.3870967626571655
11,2,3.4547770023345947,0.6774193644523621
11,3,3.4477553367614746,0.6129032373428345
11,4,3.682858467102051,0.6129032373428345
11,5,3.686042308807373,0.5161290168762207
11,6,3.444741725921631,0.4838709533214569
11,7,3.183318853378296,0.4838709533214569
11,8,3.2246549129486084,0.4838709533214569
11,9,3.3560538291931152,0.5806451439857483
11,10,3.3720927238464355,0.5806451439857483
11,11,3.3578100204467773,0.5806451439857483
11,12,3.327803373336792,0.5806451439857483
11,13,3.285691499710083,0.6129032373428345
11,14,3.2346854209899902,0.6129032373428345
11,15,3.177718162536621,0.6129032373428345
11,16,3.1175856590270996,0.6451612710952759
11,17,3.057115316390991,0.7096773982048035
11,18,2.9993948936462402,0.7096773982048035
11,19,2.948080539703369,0.8064516186714172
11,20,2.907620429992676,0.8387096524238586
12,1,3.6501734256744385,0.375
12,2,2.9222021102905273,0.3125
12,3,2.460487127304077,0.5625
12,4,2.429603099822998,0.8125
12,5,2.479311227798462,0.8125
12,6,2.4702136516571045,0.6875
12,7,2.389927625656128,0.625
12,8,2.3443002700805664,0.625
12,9,2.4953413009643555,0.25
12,10,2.5597314834594727,0.375
12,11,2.547118663787842,0.375
12,12,2.516295909881592,0.375
12,13,2.4712717533111572,0.375
12,14,2.4156100749969482,0.375
12,15,2.352675199508667,0.375
12,16,2.2859864234924316,0.375
12,17,2.2197864055633545,0.5625
12,18,2.159830093383789,0.6875
12,19,2.1130900382995605,0.6875
12,20,2.083737373352051,0.75
13,1,3.136162042617798,0.5555555820465088
13,2,2.8275933265686035,0.3888888955116272
13,3,2.6730620861053467,0.4444444477558136
13,4,2.64353084564209,0.5555555820465088
13,5,2.629267692565918,0.7222222089767456
13,6,2.5111052989959717,0.6666666865348816
13,7,2.3653805255889893,0.8333333134651184
13,8,2.408642530441284,0.5555555820465088
13,9,2.5673093795776367,0.3888888955116272
13,10,2.588651418685913,0.3888888955116272
13,11,2.5712265968322754,0.3888888955116272
13,12,2.5361530780792236,0.3888888955116272
13,13,2.487866163253784,0.3888888955116272
13,14,2.4305593967437744,0.3888888955116272
13,15,2.3685688972473145,0.3888888955116272
13,16,2.3069992065429688,0.5
13,17,2.2525930404663086,0.7777777910232544
13,18,2.2136588096618652,0.8888888955116272
13,19,2.1960301399230957,0.9444444179534912
13,20,2.1975326538085938,0.7777777910232544
14,1,3.096954345703125,0.529411792755127
14,2,2.494924545288086,0.7647058963775635
14,3,2.507817029953003,0.5882353186607361
14,4,2.7378196716308594,0.47058823704719543
14,5,2.7938342094421387,0.4117647111415863
14,6,2.6472082138061523,0.3529411852359772
14,7,2.480072259902954,0.4117647111415863
14,8,2.3700225353240967,0.5882353186607361
14,9,2.364901304244995,0.6470588445663452
14,10,2.349522590637207,0.7058823704719543
14,11,2.3405327796936035,0.7058823704719543
14,12,2.322923421859741,0.7058823704719543
14,13,2.298846483230591,0.7058823704719543
14,14,2.270260810852051,0.7058823704719543
14,15,2.2389745712280273,0.7647058963775635
14,16,2.206707239151001,0.8235294222831726
14,17,2.1751997470855713,0.8823529481887817
14,18,2.146815538406372,0.8823529481887817
14,19,2.132598400115967,0.8235294222831726
14,20,2.1321945190429688,0.8235294222831726
15,1,4.714770317077637,0.4545454680919647
15,2,3.776447296142578,0.6060606241226196
15,3,3.572943925857544,0.5757575631141663
15,4,3.929556369781494,0.42424243688583374
15,5,4.077902317047119,0.4848484992980957
15,6,3.907426595687866,0.4848484992980957
15,7,3.646514415740967,0.4545454680919647
15,8,3.516721487045288,0.5757575631141663
15,9,3.505816698074341,0.4848484992980957
15,10,3.465845823287964,0.5151515007019043
15,11,3.449843406677246,0.5454545617103577
15,12,3.417440176010132,0.5151515007019043
15,13,3.3726165294647217,0.5151515007019043
15,14,3.3189964294433594,0.5454545617103577
15,15,3.2600042819976807,0.6363636255264282
15,16,3.1990303993225098,0.6666666865348816
15,17,3.139599323272705,0.7272727489471436
15,18,3.0854992866516113,0.7878788113594055
15,19,3.0407378673553467,0.8484848737716675
15,20,3.008991241455078,0.8181818127632141
16,1,3.1186256408691406,0.5625
16,2,2.758925676345825,0.5
16,3,2.645754337310791,0.375
16,4,2.6031925678253174,0.5
16,5,2.5829532146453857,0.625
16,6,2.50225830078125,0.5
16,7,2.3680787086486816,0.625
16,8,2.328248977661133,0.625
16,9,2.382138252258301,0.6875
16,10,2.369293689727783,0.625
16,11,2.3567445278167725,0.625
16,12,2.33319091796875,0.625
16,13,2.3014090061187744,0.625
16,14,2.264071464538574,0.625
16,15,2.223820447921753,0.6875
16,16,2.183370351791382,0.75
16,17,2.1456024646759033,0.875
16,18,2.1135401725769043,0.9375
16,19,2.089989423751831,1.0
16,20,2.0766849517822266,1.0
17,1,3.518512725830078,0.4285714328289032
17,2,2.901362895965576,0.6190476417541504
17,3,2.8068501949310303,0.6666666865348816
17,4,2.8765816688537598,0.4761904776096344
17,5,3.04115891456604,0.523809552192688
17,6,3.0043909549713135,0.4285714328289032
17,7,2.860182762145996,0.5714285969734192
17,8,2.827244758605957,0.523809552192688
17,9,2.815607786178589,0.4285714328289032
17,10,2.7118101119995117,0.5714285969734192
17,11,2.6901285648345947,0.5714285969734192
17,12,2.655006170272827,0.5714285969734192
17,13,2.6102426052093506,0.5714285969734192
17,14,2.5595009326934814,0.5714285969734192
17,15,2.50659441947937,0.6190476417541504
17,16,2.4559054374694824,0.6666666865348816
17,17,2.4127466678619385,0.8095238208770752
17,18,2.3827524185180664,0.9047619104385376
17,19,2.3695216178894043,0.761904776096344
17,20,2.372450828552246,0.6666666865348816
18,1,3.5207581520080566,0.4444444477558136
18,2,2.6633522510528564,0.4444444477558136
18,3,2.6399521827697754,0.5555555820465088
18,4,2.791826009750366,0.6111111044883728
18,5,2.77630615234375,0.7222222089767456
18,6,2.6186416149139404,0.5555555820465088
18,7,2.4239797592163086,0.6666666865348816
18,8,2.4415812492370605,0.3888888955116272
18,9,2.6190059185028076,0.5
18,10,2.6573281288146973,0.4444444477558136
18,11,2.6438794136047363,0.4444444477558136
18,12,2.6143195629119873,0.4444444477558136
18,13,2.5722622871398926,0.4444444477558136
18,14,2.520944118499756,0.4444444477558136
18,15,2.463406801223755,0.4444444477558136
18,16,2.4027154445648193,0.5555555820465088
18,17,2.342283248901367,0.6111111044883728
18,18,2.2864246368408203,0.7777777910232544
18,19,2.2410223484039307,0.7777777910232544
18,20,2.212068796157837,0.7777777910232544
19,1,3.747147798538208,0.5789473652839661
19,2,3.1414742469787598,0.5263158082962036
19,3,2.777827262878418,0.4736842215061188
19,4,2.9046034812927246,0.5789473652839661
19,5,3.029609203338623,0.5263158082962036
19,6,2.955813407897949,0.5263158082962036
19,7,2.767439842224121,0.5789473652839661
19,8,2.6131064891815186,0.5789473652839661
19,9,2.585606098175049,0.6842105388641357
19,10,2.6040103435516357,0.6315789222717285
19,11,2.5975069999694824,0.6842105388641357
19,12,2.578242301940918,0.6315789222717285
19,13,2.5490119457244873,0.6315789222717285
19,14,2.5123963356018066,0.6315789222717285
19,15,2.4708287715911865,0.6315789222717285
19,16,2.4266998767852783,0.6315789222717285
19,17,2.382486343383789,0.6842105388641357
19,18,2.3409087657928467,0.7368420958518982
19,19,2.305077075958252,0.8421052694320679
19,20,2.278432846069336,0.7894737124443054
