epoch,loss
1,2.1430704593658447
2,2.1413064002990723
3,2.1378819942474365
4,2.1315295696258545
5,2.1220147609710693
6,2.1098856925964355
7,2.0962941646575928
8,2.082997560501098
9,2.072374105453491
10,2.0664761066436768
11,2.065021514892578
12,2.065619945526123
13,2.0659778118133545
14,2.0647904872894287
15,2.0616044998168945
16,2.056625366210937
17,2.050580739974976
18,2.044616460800171
19,2.0400846004486084
20,2.03791618347168
