epoch,loss
1,2.152807235717773
2,2.143012285232544
3,2.133042812347412
4,2.123386859893799
5,2.11462926864624
6,2.1074423789978027
7,2.1023378372192383
8,2.099374771118164
9,2.097996711730957
10,2.097170114517212
11,2.095725774765014
12,2.0926873683929443
13,2.087475061416626
14,2.079961061477661
15,2.070530414581299
16,2.059997797012329
17,2.049558639526367
18,2.040743827819824
19,2.035146474838257
20,2.0336780548095703
