epoch,loss
1,3.6694178581237793
2,2.8300228118896484
3,2.493321418762207
4,2.520807981491089
5,2.5804238319396973
6,2.567481756210327
7,2.5297365188598637
8,2.5468592643737797
9,2.586270809173584
10,2.560669422149658
11,2.5454375743865967
12,2.5161032676696777
13,2.4756221771240234
14,2.4267282485961914
15,2.3720264434814453
16,2.31414794921875
17,2.256000518798828
18,2.2013230323791504
19,2.155613422393799
20,2.125136137008667
