stu_id,epoch,loss,accuracy
3,11,2.3931796550750732,0.5625
3,12,2.3688435554504395,0.5625
3,13,2.3354058265686035,0.5625
3,14,2.2957406044006348,0.5625
3,15,2.2525644302368164,0.5625
3,16,2.208491563796997,0.6875
3,17,2.1662075519561768,0.8125
3,18,2.1286845207214355,0.875
3,19,2.0987741947174072,1.0
3,20,2.0790648460388184,1.0
4,1,2.976140022277832,0.5
4,2,2.615365982055664,0.5
4,3,2.462920904159546,0.5
4,4,2.509132146835327,0.6875
4,5,2.531747341156006,0.625
4,6,2.399624824523926,0.5625
4,7,2.2168080806732178,0.6875
4,8,2.272578001022339,0.625
4,9,2.40399432182312,0.4375
4,10,2.406837224960327,0.4375
4,11,2.3923604488372803,0.4375
4,12,2.3644020557403564,0.5
4,13,2.326425313949585,0.5
4,14,2.281583786010742,0.5
4,15,2.2329487800598145,0.5
4,16,2.183715343475342,0.6875
4,17,2.1377437114715576,0.75
4,18,2.1000185012817383,0.875
4,19,2.0762650966644287,0.875
4,20,2.0692949295043945,0.875
5,1,3.536292552947998,0.3125
5,2,2.732341766357422,0.625
5,3,2.490892171859741,0.6875
5,4,2.615356922149658,0.5625
5,5,2.6802361011505127,0.5625
5,6,2.549009084701538,0.5
5,7,2.377805471420288,0.4375
5,8,2.408684730529785,0.5625
5,9,2.4592819213867188,0.5625
5,10,2.4394736289978027,0.625
5,11,2.4276161193847656,0.625
5,12,2.405932903289795,0.625
5,13,2.3768813610076904,0.625
5,14,2.3427717685699463,0.625
5,15,2.3056135177612305,0.6875
5,16,2.267346143722534,0.75
5,17,2.229837417602539,0.8125
5,18,2.1948721408843994,0.875
5,19,2.164119243621826,0.875
5,20,2.138955593109131,0.875
6,1,2.7022979259490967,0.6875
6,2,2.7248027324676514,0.5
6,3,2.464404344558716,0.3125
6,4,2.568686008453369,0.5625
6,5,2.6574912071228027,0.5
6,6,2.5307297706604004,0.5625
6,7,2.2788918018341064,0.625
6,8,2.2113444805145264,0.5625
6,9,2.3801472187042236,0.5
6,10,2.4188287258148193,0.5
6,11,2.4051694869995117,0.5
6,12,2.376509666442871,0.5
6,13,2.3367085456848145,0.5
6,14,2.2892794609069824,0.5
6,15,2.237663745880127,0.5
6,16,2.185659170150757,0.6875
6,17,2.138181686401367,0.75
6,18,2.1019275188446045,0.875
6,19,2.0824217796325684,1.0
6,20,2.077821731567383,1.0
7,1,3.5777578353881836,0.5
7,2,2.944793701171875,0.6875
7,3,2.528754949569702,0.5
7,4,2.619222402572632,0.5
7,5,2.875894069671631,0.3125
7,6,2.918877124786377,0.4375
7,7,2.8135032653808594,0.6875
7,8,2.6825783252716064,0.75
7,9,2.5775811672210693,0.6875
7,10,2.46071457862854,0.6875
7,11,2.4436254501342773,0.6875
7,12,2.41860032081604,0.6875
7,13,2.387402057647705,0.75
7,14,2.3516218662261963,0.75
7,15,2.31274151802063,0.6875
7,16,2.27223539352417,0.75
7,17,2.2317330837249756,0.75
7,18,2.1933460235595703,0.75
7,19,2.160313844680786,0.6875
7,20,2.1368467807769775,0.5625
8,1,3.0703177452087402,0.5625
8,2,2.6075327396392822,0.5
8,3,2.5706677436828613,0.5
8,4,2.540057897567749,0.625
8,5,2.4290313720703125,0.6875
8,6,2.276076316833496,0.8125
8,7,2.27406907081604,0.625
8,8,2.3669772148132324,0.5
8,9,2.44838809967041,0.375
8,10,2.4347238540649414,0.375
8,11,2.4189276695251465,0.5
8,12,2.3878235816955566,0.5
8,13,2.3452022075653076,0.4375
8,14,2.294447422027588,0.4375
8,15,2.2388176918029785,0.4375
8,16,2.1818642616271973,0.5
8,17,2.1282103061676025,0.5625
8,18,2.0848476886749268,0.8125
8,19,2.059821844100952,0.8125
8,20,2.053330659866333,0.875
9,1,3.15573787689209,0.5625
9,2,2.873459577560425,0.5625
9,3,2.621246099472046,0.5
9,4,2.503807783126831,0.5
9,5,2.6360278129577637,0.5
9,6,2.7618658542633057,0.4375
9,7,2.743041515350342,0.625
9,8,2.626122236251831,0.5
9,9,2.4890079498291016,0.6875
9,10,2.3636322021484375,0.6875
9,11,2.3483121395111084,0.6875
9,12,2.325481414794922,0.6875
9,13,2.296626091003418,0.75
9,14,2.263185501098633,0.75
9,15,2.2266368865966797,0.6875
9,16,2.188570499420166,0.8125
9,17,2.1510419845581055,0.8125
9,18,2.116687297821045,0.8125
9,19,2.0890233516693115,0.9375
9,20,2.071669816970825,0.9375
10,1,3.119866371154785,0.625
10,2,2.7166717052459717,0.5625
10,3,2.510524272918701,0.375
10,4,2.6142473220825195,0.5625
10,5,2.6554133892059326,0.625
10,6,2.555100679397583,0.5625
10,7,2.3835203647613525,0.625
10,8,2.2861270904541016,0.5
10,9,2.3628809452056885,0.5625
10,10,2.348436117172241,0.5625
10,11,2.336016893386841,0.5625
10,12,2.312488317489624,0.5625
10,13,2.281034469604492,0.5625
10,14,2.24460506439209,0.5625
10,15,2.206049919128418,0.625
10,16,2.1682329177856445,0.6875
10,17,2.1340136528015137,0.875
10,18,2.106074333190918,0.9375
10,19,2.0863773822784424,1.0
10,20,2.0754971504211426,1.0
11,1,2.544975757598877,0.875
11,2,2.552485704421997,0.6875
11,3,2.506964683532715,0.25
11,4,2.8143396377563477,0.375
11,5,2.8595476150512695,0.3125
11,6,2.5959389209747314,0.375
11,7,2.3108558654785156,0.4375
11,8,2.245168924331665,0.5625
11,9,2.3252322673797607,0.6875
11,10,2.2942135334014893,0.6875
11,11,2.2814595699310303,0.6875
11,12,2.260435104370117,0.6875
11,13,2.2335596084594727,0.6875
11,14,2.203078269958496,0.6875
11,15,2.1711268424987793,0.75
11,16,2.1398189067840576,0.875
11,17,2.111231565475464,0.9375
11,18,2.0872437953948975,0.9375
11,19,2.0693087577819824,0.9375
11,20,2.0581724643707275,0.9375
12,1,3.5302257537841797,0.375
12,2,2.675945520401001,0.375
12,3,2.3708152770996094,0.6875
12,4,2.648543119430542,0.5625
12,5,2.707007646560669,0.625
12,6,2.535085678100586,0.625
12,7,2.292081594467163,0.75
12,8,2.264254331588745,0.5
12,9,2.4673893451690674,0.375
12,10,2.561098575592041,0.375
12,11,2.551527500152588,0.375
12,12,2.5246074199676514,0.375
12,13,2.484109878540039,0.375
12,14,2.4334053993225098,0.375
12,15,2.3755624294281006,0.375
12,16,2.313638687133789,0.375
12,17,2.2510342597961426,0.5
12,18,2.192026376724243,0.5625
12,19,2.142366409301758,0.6875
12,20,2.1078648567199707,0.6875
13,1,3.508972406387329,0.4375
13,2,2.5897216796875,0.5
13,3,2.4162204265594482,0.75
13,4,2.603234052658081,0.75
13,5,2.6759934425354004,0.5625
13,6,2.5650155544281006,0.5625
13,7,2.3931961059570312,0.625
13,8,2.5089337825775146,0.4375
13,9,2.678863763809204,0.375
13,10,2.66194486618042,0.375
13,11,2.641115188598633,0.375
13,12,2.6042134761810303,0.375
13,13,2.5548410415649414,0.4375
13,14,2.4960849285125732,0.4375
13,15,2.430711507797241,0.4375
13,16,2.361401319503784,0.4375
13,17,2.2908806800842285,0.5
13,18,2.222428798675537,0.5625
13,19,2.1603941917419434,0.625
13,20,2.110450267791748,0.6875
14,1,3.1858434677124023,0.5
14,2,2.6883704662323,0.5
14,3,2.529409408569336,0.5
14,4,2.4129981994628906,0.75
14,5,2.372652769088745,0.75
14,6,2.358402729034424,0.625
14,7,2.3519437313079834,0.6875
14,8,2.3309783935546875,0.5625
14,9,2.3049094676971436,0.4375
14,10,2.314175844192505,0.5
14,11,2.3086302280426025,0.5
14,12,2.2890970706939697,0.5
14,13,2.2591564655303955,0.5
14,14,2.2222540378570557,0.5
14,15,2.1819703578948975,0.5625
14,16,2.1425201892852783,0.625
14,17,2.1089751720428467,0.75
14,18,2.0861902236938477,0.75
14,19,2.0753962993621826,0.75
14,20,2.073275327682495,0.6875
15,1,3.4400558471679688,0.5
15,2,2.936724901199341,0.5
15,3,2.5764520168304443,0.5
15,4,2.4977235794067383,0.6875
15,5,2.6127946376800537,0.625
15,6,2.6375088691711426,0.5625
15,7,2.576321601867676,0.625
15,8,2.529615879058838,0.625
15,9,2.523266553878784,0.4375
15,10,2.4549453258514404,0.5
15,11,2.4365060329437256,0.5
15,12,2.405557632446289,0.5625
15,13,2.3652942180633545,0.5
15,14,2.3187406063079834,0.5
15,15,2.2691025733947754,0.5
15,16,2.2202601432800293,0.6875
15,17,2.1772611141204834,0.75
15,18,2.1449286937713623,0.875
15,19,2.1234612464904785,0.8125
15,20,2.1092684268951416,0.875
16,1,3.2607882022857666,0.5
16,2,2.8515336513519287,0.5625
16,3,2.475811719894409,0.625
16,4,2.4087331295013428,0.75
16,5,2.536897659301758,0.5625
16,6,2.6370561122894287,0.5
16,7,2.646747350692749,0.5625
16,8,2.686023473739624,0.4375
16,9,2.73167085647583,0.3125
16,10,2.6544933319091797,0.3125
16,11,2.631937265396118,0.3125
16,12,2.59574294090271,0.3125
16,13,2.5493404865264893,0.375
16,14,2.495900869369507,0.375
16,15,2.438446521759033,0.4375
16,16,2.3799960613250732,0.5
16,17,2.3237221240997314,0.6875
16,18,2.2730846405029297,0.75
16,19,2.2315993309020996,0.8125
16,20,2.2014758586883545,0.6875
17,1,3.2320032119750977,0.4375
17,2,2.6001741886138916,0.6875
17,3,2.367321729660034,0.75
17,4,2.626924514770508,0.4375
17,5,2.7601280212402344,0.4375
17,6,2.586235284805298,0.4375
17,7,2.3151333332061768,0.5
17,8,2.2361769676208496,0.6875
17,9,2.3091487884521484,0.75
17,10,2.3629424571990967,0.625
17,11,2.35922908782959,0.625
17,12,2.344785690307617,0.625
17,13,2.321780204772949,0.625
17,14,2.2921347618103027,0.625
17,15,2.2576088905334473,0.625
17,16,2.2198829650878906,0.6875
17,17,2.1806421279907227,0.75
17,18,2.141685962677002,0.8125
17,19,2.105051279067993,0.8125
17,20,2.0733723640441895,0.8125
18,1,3.2938575744628906,0.4375
18,2,2.8819494247436523,0.625
18,3,2.542379856109619,0.5625
18,4,2.6116416454315186,0.5
18,5,2.67673921585083,0.5
18,6,2.56669545173645,0.4375
18,7,2.3910558223724365,0.625
18,8,2.3688507080078125,0.5625
18,9,2.4478914737701416,0.625
18,10,2.445296287536621,0.6875
18,11,2.4346585273742676,0.6875
18,12,2.414325475692749,0.6875
18,13,2.3866989612579346,0.6875
18,14,2.353922128677368,0.6875
18,15,2.3179116249084473,0.6875
18,16,2.2805399894714355,0.6875
18,17,2.24345326423645,0.75
18,18,2.2084243297576904,0.8125
18,19,2.177149772644043,0.9375
18,20,2.1511223316192627,0.9375
19,1,3.520432710647583,0.3125
19,2,2.841524839401245,0.5
19,3,2.552809715270996,0.6875
19,4,2.4757156372070312,0.4375
19,5,2.5229711532592773,0.5625
19,6,2.4919567108154297,0.625
19,7,2.4445481300354004,0.6875
19,8,2.4370529651641846,0.75
19,9,2.4271230697631836,0.75
19,10,2.4020068645477295,0.375
19,11,2.3920912742614746,0.375
19,12,2.3714218139648438,0.4375
19,13,2.34210467338562,0.4375
19,14,2.3063178062438965,0.4375
19,15,2.2663156986236572,0.4375
19,16,2.2245211601257324,0.5
19,17,2.1838603019714355,0.75
19,18,2.1490652561187744,0.8125
19,19,2.1285386085510254,0.75
19,20,2.1223623752593994,0.6875
