epoch,loss
1,3.1419355869293213
2,2.9033539295196533
3,2.5742030143737797
4,2.7056326866149902
5,2.8767242431640625
6,2.834399461746216
7,2.653048276901245
8,2.5510857105255127
9,2.638707637786865
10,2.660295963287353
11,2.648724317550659
12,2.623674154281616
13,2.588083267211914
14,2.5445613861083984
15,2.4954774379730225
16,2.443051815032959
17,2.389465570449829
18,2.337043046951294
19,2.288826942443848
20,2.250808954238892
