epoch,loss
1,3.641669273376465
2,3.151601791381836
3,2.530751943588257
4,2.738234281539917
5,2.959597587585449
6,2.960565090179444
7,2.923740863800049
8,2.8085522651672363
9,2.636539459228516
10,2.507511138916016
11,2.4923598766326904
12,2.46614146232605
13,2.432521343231201
14,2.394845724105835
15,2.3560261726379395
16,2.3185245990753174
17,2.284359931945801
18,2.255084991455078
19,2.231679677963257
20,2.21440052986145
