epoch,loss
1,3.788642644882202
2,3.184045791625977
3,3.196657180786133
4,2.867022752761841
5,2.960805177688598
6,2.880514621734619
7,2.827744245529175
8,2.7899389266967773
9,2.7545688152313232
10,2.6113829612731934
11,2.592212200164795
12,2.5508060455322266
13,2.49462366104126
14,2.431398630142212
15,2.368335723876953
16,2.311543226242065
17,2.2653579711914062
18,2.2314374446868896
19,2.2089407444000244
20,2.195842027664185
