epoch,loss
1,2.153841018676758
2,2.126384735107422
3,2.105809211730957
4,2.0936639308929443
5,2.089033365249634
6,2.089270830154419
7,2.0915026664733887
8,2.0936286449432373
9,2.094410181045532
10,2.093212842941284
11,2.0898005962371826
12,2.084230422973633
13,2.0768117904663086
14,2.0680925846099854
15,2.058864116668701
16,2.0501599311828613
17,2.043203353881836
18,2.039145469665528
19,2.0384764671325684
20,2.040470123291016
