epoch,loss
1,2.309086322784424
2,2.249281167984009
3,2.2289047241210938
4,2.2051472663879395
5,2.1565983295440674
6,2.123873233795166
7,2.12328839302063
8,2.127345323562622
9,2.1131203174591064
10,2.0806329250335693
11,2.044017791748047
12,2.0185608863830566
13,2.009021520614624
14,2.0023763179779053
15,1.9923415184021
16,1.9760448932647705
17,1.9586529731750488
18,1.945325493812561
19,1.9404596090316768
20,1.9398101568222048
