epoch,loss
1,2.392124891281128
2,2.3063340187072754
3,2.2485837936401367
4,2.2087056636810303
5,2.178609132766724
6,2.161979913711548
7,2.1478500366210938
8,2.123232841491699
9,2.102109909057617
10,2.089857816696167
11,2.082545042037964
12,2.078977108001709
13,2.075042963027954
14,2.0723185539245605
15,2.0669209957122803
16,2.054600238800049
17,2.0365569591522217
18,2.0206868648529053
19,2.011986494064331
20,2.0044105052948
