epoch,loss
1,2.355643510818481
2,2.349825143814087
3,2.346686124801636
4,2.3456130027771
5,2.345207929611206
6,2.343768119812012
7,2.340299367904663
8,2.3345658779144287
9,2.326788187026977
10,2.317409038543701
11,2.3069489002227783
12,2.295964002609253
13,2.285134792327881
14,2.275745153427124
15,2.270936965942383
16,2.270524024963379
17,2.2698850631713867
18,2.2687435150146484
19,2.268063306808472
20,2.268350601196289
