epoch,loss
1,2.4337801933288574
2,2.400874137878418
3,2.3718276023864746
4,2.348748683929444
5,2.3318066596984863
6,2.319850444793701
7,2.3118064403533936
8,2.3077409267425537
9,2.308650016784668
10,2.313807725906372
11,2.319632768630981
12,2.3229150772094727
13,2.3222968578338623
14,2.3178110122680664
15,2.31050181388855
16,2.302269697189331
17,2.294951200485229
18,2.2890214920043945
19,2.2845213413238525
20,2.281339645385742
