epoch,loss
1,2.530287981033325
2,2.464904546737671
3,2.3957293033599854
4,2.3673884868621826
5,2.345408201217652
6,2.31063175201416
7,2.258634567260742
8,2.2301762104034424
9,2.236659049987793
10,2.218895435333252
11,2.188000202178955
12,2.177602052688598
13,2.1583309173583984
14,2.130577087402344
15,2.11173415184021
16,2.0881094932556152
17,2.064399003982544
18,2.048115491867065
19,2.03757905960083
20,2.0255331993103027
