epoch,loss
1,2.114820957183838
2,2.1213583946228027
3,2.125239849090576
4,2.124458312988281
5,2.118592500686645
6,2.1083757877349854
7,2.095525026321411
8,2.082486152648926
9,2.071709394454956
10,2.0645384788513184
11,2.060669422149658
12,2.058746814727783
13,2.057356119155884
14,2.05556869506836
15,2.053030014038086
16,2.0498175621032715
17,2.046196222305298
18,2.042391777038574
19,2.0385220050811768
20,2.0347511768341064
