epoch,loss
1,2.355801820755005
2,2.3526127338409424
3,2.348106622695923
4,2.341137170791626
5,2.331141233444214
6,2.319448232650757
7,2.3114888668060303
8,2.309756278991699
9,2.310026168823242
10,2.3103811740875244
11,2.310347080230713
12,2.3096048831939697
13,2.307720422744751
14,2.304203987121582
15,2.298675537109375
16,2.2910315990448
17,2.2815873622894287
18,2.271383285522461
19,2.2650437355041504
20,2.2662627696990967
