epoch,loss
1,2.3753697872161865
2,2.351182222366333
3,2.327996730804444
4,2.306248664855957
5,2.288336515426636
6,2.277899980545044
7,2.2772486209869385
8,2.284353733062744
9,2.2947146892547607
10,2.3043484687805176
11,2.3105738162994385
12,2.312108039855957
13,2.3089895248413086
14,2.3023715019226074
15,2.294210433959961
16,2.286687135696411
17,2.2813050746917725
18,2.278160333633423
19,2.275932788848877
20,2.272742509841919
