epoch,loss
1,2.393350839614868
2,2.3834362030029297
3,2.3762009143829346
4,2.369085788726806
5,2.3607733249664307
6,2.3512439727783203
7,2.3418221473693848
8,2.3341469764709477
9,2.328291654586792
10,2.3232996463775635
11,2.318671226501465
12,2.3145248889923096
13,2.3112475872039795
14,2.3091464042663574
15,2.3081576824188232
16,2.3077218532562256
17,2.3069450855255127
18,2.3049721717834477
19,2.301323652267456
20,2.296036958694458
