epoch,loss
1,2.3012521266937256
2,2.2910501956939697
3,2.283883810043335
4,2.277708053588867
5,2.2705698013305664
6,2.2628865242004395
7,2.2559239864349365
8,2.247556447982788
9,2.23911190032959
10,2.242205858230591
11,2.24456787109375
12,2.243107318878174
13,2.238188505172729
14,2.230820655822754
15,2.229022026062012
16,2.229363203048706
17,2.226044178009033
18,2.223111391067505
19,2.223170518875122
20,2.2254934310913086
